"PatientID","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"TCGA-A2-A0SX",4.46641397476196,-2.84488081932068,0.0329545475542545,0.333348989486694,0.0281674601137638,1.84325194358826,1.00682044029236,-0.658820271492004,0.700404167175293,-0.0449399761855602,-0.359474718570709,-1.54052174091339,-0.410934150218964,0.430072277784348,-0.267401397228241
"TCGA-A2-A0T0",1.54701435565948,-4.92405939102173,-1.24562084674835,1.56570184230804,-1.85490524768829,-0.211255833506584,-1.22777235507965,0.471201777458191,-0.911512494087219,0.15697155892849,-0.756680488586426,-0.653002679347992,-0.765905559062958,0.336965143680573,0.317825585603714
"TCGA-A2-A0T1",1.68635582923889,-1.88391089439392,-0.428371250629425,0.85312408208847,3.67143106460571,-0.355197042226791,-0.997736990451813,-0.0905399471521378,-0.448652774095535,-0.538788914680481,0.267620086669922,-0.372337698936462,-0.983177900314331,-1.18695950508118,1.80852854251862
"TCGA-A2-A0T2",1.73492968082428,-4.69996213912964,-0.934253931045532,0.798267841339111,-3.42880964279175,-1.81445229053497,-1.10399615764618,0.672162771224976,-0.75245612859726,-0.602595567703247,1.61994218826294,-0.0403807461261749,-0.999413669109344,-0.376098662614822,1.86487901210785
"TCGA-A2-A0T4",0.0671456381678581,1.27617049217224,1.31755292415619,0.00167340505868196,1.2091156244278,-0.728444457054138,-1.18538856506348,0.414046853780746,-0.742360055446625,0.171014919877052,-0.536200523376465,-0.0506557486951351,-1.0531610250473,-0.0448827780783176,1.78746819496155
"TCGA-A2-A0T5",-0.652172446250916,1.06285107135773,0.408758372068405,0.343058466911316,-1.65241503715515,-0.212544322013855,-0.571633696556091,-1.79580783843994,1.40898644924164,-0.240640759468079,-0.301052659749985,-0.748191237449646,-0.290114134550095,0.268759310245514,-0.384856402873993
"TCGA-A2-A0T6",1.25666749477386,2.40624785423279,1.0433224439621,-1.39527702331543,0.821058690547943,1.48942244052887,-0.796877920627594,-0.789980351924896,-0.0466514006257057,-0.246792957186699,-0.0107320006936789,-0.703816831111908,-0.263800650835037,0.285522639751434,1.10913503170013
"TCGA-A2-A0T7",0.217191949486732,0.460546612739563,0.366276174783707,1.58528125286102,-0.960906684398651,1.30103945732117,-1.17453706264496,1.3486260175705,1.60350739955902,-0.536310970783234,0.343141704797745,-0.657689571380615,-0.940301775932312,-0.227422758936882,0.505894124507904
"TCGA-A2-A0YC",-1.99236977100372,2.05122661590576,-0.226295933127403,-0.56386399269104,0.583867073059082,1.38000905513763,-0.0112030422315001,-1.23885917663574,-0.970615804195404,-0.289846271276474,0.677314758300781,-0.338565766811371,-0.561219811439514,-0.99216365814209,1.48079800605774
"TCGA-A2-A0YD",0.868827342987061,2.17900681495667,0.878671884536743,-0.140402853488922,0.46820655465126,1.2946492433548,-1.34737372398376,-0.841889202594757,-0.0036313571035862,-0.932705760002136,0.46862581372261,-0.837757468223572,-0.98737496137619,-0.813030898571014,0.735858619213104
